"Denominator";"Numerator";"Rate";"FirstServiceEncounter";"LastServiceEncounter";"MissingMeasureReasonCode";"CountyOidExtension";"CountyName";"MeasurePeriodStart";"MeasurePeriodEnd"
;;;2013-12-12;2013-12-12;"MSK";"08";"Kalmar län";2013-12-01;2013-12-31
;;;2013-12-03;2013-12-23;"MSK";"10";"Blekinge";2013-12-01;2013-12-31
10;8;0,8;2013-12-03;2013-12-30;;"12";"Skåne";2013-12-01;2013-12-31
;;;2013-12-11;2013-12-23;"MSK";"13";"Halland";2013-12-01;2013-12-31
;;;2013-12-04;2013-12-19;"MSK";"14";"Västra Götaland";2013-12-01;2013-12-31
;;;2013-12-06;2013-12-20;"MSK";"17";"Värmland";2013-12-01;2013-12-31
;;;2013-12-06;2013-12-23;"MSK";"18";"Örebro län";2013-12-01;2013-12-31
;;;2013-12-03;2013-12-18;"MSK";"19";"Västmanland";2013-12-01;2013-12-31
;;;2013-12-06;2013-12-06;"MSK";"20";"Dalarna";2013-12-01;2013-12-31
;;;2013-12-30;2013-12-30;"MSK";"21";"Gävleborg";2013-12-01;2013-12-31
;;;2013-12-11;2013-12-11;"MSK";"22";"Västernorrland";2013-12-01;2013-12-31
;;;2013-12-11;2013-12-11;"MSK";"24";"Västerbotten";2013-12-01;2013-12-31
;;;2013-12-18;2013-12-18;"MSK";"25";"Norrbotten";2013-12-01;2013-12-31
22;22;1;2014-01-08;2014-01-30;;"01";"Stockholms län";2014-01-01;2014-01-31
;;;2014-01-28;2014-01-28;"MSK";"03";"Uppsala län";2014-01-01;2014-01-31
;;;2014-01-03;2014-01-24;"MSK";"04";"Sörmland";2014-01-01;2014-01-31
11;9;0,818181818181818;2014-01-02;2014-01-30;;"05";"Östergötland";2014-01-01;2014-01-31
;;;2014-01-02;2014-01-22;"MSK";"06";"Jönköpings län";2014-01-01;2014-01-31
;;;2014-01-02;2014-01-02;"MSK";"07";"Kronoberg";2014-01-01;2014-01-31
;;;2014-01-09;2014-01-30;"MSK";"08";"Kalmar län";2014-01-01;2014-01-31
;;;2014-01-07;2014-01-14;"MSK";"10";"Blekinge";2014-01-01;2014-01-31
22;20;0,909090909090909;2014-01-07;2014-01-28;;"12";"Skåne";2014-01-01;2014-01-31
;;;2014-01-02;2014-01-30;"MSK";"13";"Halland";2014-01-01;2014-01-31
26;21;0,807692307692308;2014-01-01;2014-01-31;;"14";"Västra Götaland";2014-01-01;2014-01-31
;;;2014-01-07;2014-01-31;"MSK";"18";"Örebro län";2014-01-01;2014-01-31
;;;2014-01-16;2014-01-24;"MSK";"19";"Västmanland";2014-01-01;2014-01-31
;;;2014-01-03;2014-01-31;"MSK";"20";"Dalarna";2014-01-01;2014-01-31
;;;2014-01-02;2014-01-17;"MSK";"21";"Gävleborg";2014-01-01;2014-01-31
;;;2014-01-29;2014-01-29;"MSK";"22";"Västernorrland";2014-01-01;2014-01-31
;;;2014-01-28;2014-01-29;"MSK";"24";"Västerbotten";2014-01-01;2014-01-31
;;;2014-01-08;2014-01-08;"MSK";"25";"Norrbotten";2014-01-01;2014-01-31
19;19;1;2014-02-03;2014-02-26;;"01";"Stockholms län";2014-02-01;
;;;2014-02-11;2014-02-18;"MSK";"03";"Uppsala län";2014-02-01;
;;;2014-02-14;2014-02-28;"MSK";"04";"Sörmland";2014-02-01;
;;;2014-02-13;2014-02-27;"MSK";"05";"Östergötland";2014-02-01;
;;;2014-02-06;2014-02-27;"MSK";"06";"Jönköpings län";2014-02-01;
;;;2014-02-11;2014-02-25;"MSK";"07";"Kronoberg";2014-02-01;
;;;2014-02-13;2014-02-13;"MSK";"08";"Kalmar län";2014-02-01;
;;;2014-02-04;2014-02-25;"MSK";"10";"Blekinge";2014-02-01;
11;10;0,909090909090909;2014-02-04;2014-02-25;;"12";"Skåne";2014-02-01;
;;;2014-02-04;2014-02-25;"MSK";"13";"Halland";2014-02-01;
19;19;1;2014-02-06;2014-02-27;;"14";"Västra Götaland";2014-02-01;
;;;2014-02-21;2014-02-21;"MSK";"17";"Värmland";2014-02-01;
;;;2014-02-07;2014-02-28;"MSK";"18";"Örebro län";2014-02-01;
;;;2014-02-12;2014-02-28;"MSK";"19";"Västmanland";2014-02-01;
;;;2014-02-04;2014-02-28;"MSK";"20";"Dalarna";2014-02-01;
;;;2014-02-03;2014-02-27;"MSK";"21";"Gävleborg";2014-02-01;
;;;2014-02-09;2014-02-26;"MSK";"22";"Västernorrland";2014-02-01;
;;;2014-02-12;2014-02-28;"MSK";"23";"Jämtland";2014-02-01;
;;;2014-02-19;2014-02-19;"MSK";"24";"Västerbotten";2014-02-01;
;;;2014-02-05;2014-02-26;"MSK";"25";"Norrbotten";2014-02-01;
29;29;1;2014-03-03;2014-03-31;;"01";"Stockholms län";2014-03-01;2014-03-31
;;;2014-03-04;2014-03-04;"MSK";"03";"Uppsala län";2014-03-01;2014-03-31
;;;2014-03-07;2014-03-28;"MSK";"04";"Sörmland";2014-03-01;2014-03-31
;;;2014-03-06;2014-03-27;"MSK";"05";"Östergötland";2014-03-01;2014-03-31
;;;2014-03-06;2014-03-06;"MSK";"06";"Jönköpings län";2014-03-01;2014-03-31
;;;2014-03-18;2014-03-19;"MSK";"07";"Kronoberg";2014-03-01;2014-03-31
;;;2014-03-06;2014-03-20;"MSK";"08";"Kalmar län";2014-03-01;2014-03-31
;;;2014-03-24;2014-03-24;"MSK";"09";"Gotland";2014-03-01;2014-03-31
;;;2014-03-10;2014-03-31;"MSK";"10";"Blekinge";2014-03-01;2014-03-31
13;12;0,923076923076923;2014-03-04;2014-03-25;;"12";"Skåne";2014-03-01;2014-03-31
;;;2014-03-06;2014-03-24;"MSK";"13";"Halland";2014-03-01;2014-03-31
16;16;1;2014-03-06;2014-03-27;;"14";"Västra Götaland";2014-03-01;2014-03-31
;;;2014-03-07;2014-03-28;"MSK";"17";"Värmland";2014-03-01;2014-03-31
;;;2014-03-14;2014-03-14;"MSK";"18";"Örebro län";2014-03-01;2014-03-31
;;;2014-03-04;2014-03-25;"MSK";"19";"Västmanland";2014-03-01;2014-03-31
;;;2014-03-14;2014-03-25;"MSK";"20";"Dalarna";2014-03-01;2014-03-31
;;;2014-03-07;2014-03-31;"MSK";"21";"Gävleborg";2014-03-01;2014-03-31
;;;2014-03-05;2014-03-05;"MSK";"22";"Västernorrland";2014-03-01;2014-03-31
;;;2014-03-05;2014-03-16;"MSK";"23";"Jämtland";2014-03-01;2014-03-31
;;;2014-03-20;2014-03-28;"MSK";"24";"Västerbotten";2014-03-01;2014-03-31
;;;2014-03-05;2014-03-19;"MSK";"25";"Norrbotten";2014-03-01;2014-03-31
27;27;1;2014-04-07;2014-04-30;;"01";"Stockholms län";2014-04-01;2014-04-30
;;;2014-04-04;2014-04-28;"MSK";"04";"Sörmland";2014-04-01;2014-04-30
;;;2014-04-03;2014-04-17;"MSK";"05";"Östergötland";2014-04-01;2014-04-30
;;;2014-04-03;2014-04-22;"MSK";"06";"Jönköpings län";2014-04-01;2014-04-30
;;;2014-04-15;2014-04-15;"MSK";"07";"Kronoberg";2014-04-01;2014-04-30
;;;2014-04-01;2014-04-03;"MSK";"08";"Kalmar län";2014-04-01;2014-04-30
;;;2014-04-08;2014-04-22;"MSK";"10";"Blekinge";2014-04-01;2014-04-30
13;12;0,923076923076923;2014-04-01;2014-04-30;;"12";"Skåne";2014-04-01;2014-04-30
;;;2014-04-15;2014-04-28;"MSK";"13";"Halland";2014-04-01;2014-04-30
14;12;0,857142857142857;2014-04-03;2014-04-24;;"14";"Västra Götaland";2014-04-01;2014-04-30
;;;2014-04-02;2014-04-16;"MSK";"17";"Värmland";2014-04-01;2014-04-30
;;;2014-04-11;2014-04-29;"MSK";"18";"Örebro län";2014-04-01;2014-04-30
;;;2014-04-08;2014-04-16;"MSK";"19";"Västmanland";2014-04-01;2014-04-30
;;;2014-04-08;2014-04-08;"MSK";"20";"Dalarna";2014-04-01;2014-04-30
;;;2014-04-01;2014-04-30;"MSK";"21";"Gävleborg";2014-04-01;2014-04-30
;;;2014-04-02;2014-04-23;"MSK";"22";"Västernorrland";2014-04-01;2014-04-30
;;;2014-04-16;2014-04-16;"MSK";"23";"Jämtland";2014-04-01;2014-04-30
;;;2014-04-02;2014-04-30;"MSK";"25";"Norrbotten";2014-04-01;2014-04-30
18;18;1;2014-05-05;2014-05-28;;"01";"Stockholms län";2014-05-01;2014-05-31
;;;2014-05-06;2014-05-27;"MSK";"03";"Uppsala län";2014-05-01;2014-05-31
;;;2014-05-09;2014-05-23;"MSK";"04";"Sörmland";2014-05-01;2014-05-31
;;;2014-05-08;2014-05-23;"MSK";"05";"Östergötland";2014-05-01;2014-05-31
;;;2014-05-08;2014-05-28;"MSK";"06";"Jönköpings län";2014-05-01;2014-05-31
;;;2014-05-05;2014-05-22;"MSK";"08";"Kalmar län";2014-05-01;2014-05-31
;;;2014-05-14;2014-05-26;"MSK";"09";"Gotland";2014-05-01;2014-05-31
;;;2014-05-12;2014-05-13;"MSK";"10";"Blekinge";2014-05-01;2014-05-31
17;15;0,882352941176471;2014-05-06;2014-05-27;;"12";"Skåne";2014-05-01;2014-05-31
;;;2014-05-15;2014-05-27;"MSK";"13";"Halland";2014-05-01;2014-05-31
22;18;0,818181818181818;2014-05-02;2014-05-28;;"14";"Västra Götaland";2014-05-01;2014-05-31
;;;2014-05-05;2014-05-23;"MSK";"17";"Värmland";2014-05-01;2014-05-31
;;;2014-05-28;2014-05-28;"MSK";"18";"Örebro län";2014-05-01;2014-05-31
;;;2014-05-06;2014-05-27;"MSK";"19";"Västmanland";2014-05-01;2014-05-31
;;;2014-05-06;2014-05-19;"MSK";"20";"Dalarna";2014-05-01;2014-05-31
;;;2014-05-02;2014-05-02;"MSK";"22";"Västernorrland";2014-05-01;2014-05-31
;;;2014-05-21;2014-05-28;"MSK";"24";"Västerbotten";2014-05-01;2014-05-31
;;;2014-05-26;2014-05-28;"MSK";"25";"Norrbotten";2014-05-01;2014-05-31
27;27;1;2014-06-02;2014-06-30;;"01";"Stockholms län";2014-06-01;2014-06-30
;;;2014-06-03;2014-06-24;"MSK";"03";"Uppsala län";2014-06-01;2014-06-30
;;;2014-06-13;2014-06-27;"MSK";"04";"Sörmland";2014-06-01;2014-06-30
;;;2014-06-02;2014-06-19;"MSK";"05";"Östergötland";2014-06-01;2014-06-30
;;;2014-06-05;2014-06-26;"MSK";"06";"Jönköpings län";2014-06-01;2014-06-30
;;;2014-06-17;2014-06-17;"MSK";"07";"Kronoberg";2014-06-01;2014-06-30
;;;2014-06-05;2014-06-26;"MSK";"08";"Kalmar län";2014-06-01;2014-06-30
;;;2014-06-09;2014-06-30;"MSK";"09";"Gotland";2014-06-01;2014-06-30
;;;2014-06-03;2014-06-17;"MSK";"10";"Blekinge";2014-06-01;2014-06-30
13;10;0,769230769230769;2014-06-03;2014-06-24;;"12";"Skåne";2014-06-01;2014-06-30
;;;2014-06-12;2014-06-30;"MSK";"13";"Halland";2014-06-01;2014-06-30
31;30;0,967741935483871;2014-06-05;2014-06-26;;"14";"Västra Götaland";2014-06-01;2014-06-30
;;;2014-06-04;2014-06-27;"MSK";"17";"Värmland";2014-06-01;2014-06-30
;;;2014-06-26;2014-06-27;"MSK";"18";"Örebro län";2014-06-01;2014-06-30
;;;2014-06-03;2014-06-27;"MSK";"19";"Västmanland";2014-06-01;2014-06-30
;;;2014-06-04;2014-06-27;"MSK";"20";"Dalarna";2014-06-01;2014-06-30
;;;2014-06-12;2014-06-27;"MSK";"21";"Gävleborg";2014-06-01;2014-06-30
;;;2014-06-10;2014-06-25;"MSK";"22";"Västernorrland";2014-06-01;2014-06-30
;;;2014-06-04;2014-06-11;"MSK";"23";"Jämtland";2014-06-01;2014-06-30
;;;2014-06-11;2014-06-18;"MSK";"24";"Västerbotten";2014-06-01;2014-06-30
;;;2014-06-11;2014-06-30;"MSK";"25";"Norrbotten";2014-06-01;2014-06-30
30;28;0,933333333333333;2014-07-02;2014-07-30;;"01";"Stockholms län";2014-07-01;2014-07-31
;;;2014-07-01;2014-07-29;"MSK";"03";"Uppsala län";2014-07-01;2014-07-31
;;;2014-07-01;2014-07-25;"MSK";"04";"Sörmland";2014-07-01;2014-07-31
10;8;0,8;2014-07-01;2014-07-31;;"05";"Östergötland";2014-07-01;2014-07-31
;;;2014-07-03;2014-07-24;"MSK";"06";"Jönköpings län";2014-07-01;2014-07-31
;;;2014-07-07;2014-07-08;"MSK";"07";"Kronoberg";2014-07-01;2014-07-31
;;;2014-07-17;2014-07-31;"MSK";"08";"Kalmar län";2014-07-01;2014-07-31
;;;2014-07-08;2014-07-22;"MSK";"10";"Blekinge";2014-07-01;2014-07-31
23;21;0,91304347826087;2014-07-01;2014-07-30;;"12";"Skåne";2014-07-01;2014-07-31
;;;2014-07-01;2014-07-29;"MSK";"13";"Halland";2014-07-01;2014-07-31
25;24;0,96;2014-07-03;2014-07-31;;"14";"Västra Götaland";2014-07-01;2014-07-31
;;;2014-07-04;2014-07-25;"MSK";"17";"Värmland";2014-07-01;2014-07-31
;;;2014-07-11;2014-07-11;"MSK";"18";"Örebro län";2014-07-01;2014-07-31
;;;2014-07-01;2014-07-22;"MSK";"19";"Västmanland";2014-07-01;2014-07-31
;;;2014-07-03;2014-07-03;"MSK";"20";"Dalarna";2014-07-01;2014-07-31
;;;2014-07-08;2014-07-29;"MSK";"21";"Gävleborg";2014-07-01;2014-07-31
;;;2014-07-02;2014-07-09;"MSK";"22";"Västernorrland";2014-07-01;2014-07-31
;;;2014-07-23;2014-07-23;"MSK";"23";"Jämtland";2014-07-01;2014-07-31
;;;2014-07-02;2014-07-24;"MSK";"24";"Västerbotten";2014-07-01;2014-07-31
;;;2014-07-23;2014-07-23;"MSK";"25";"Norrbotten";2014-07-01;2014-07-31
23;23;1;2014-08-04;2014-08-27;;"01";"Stockholms län";2014-08-01;2014-08-31
;;;2014-08-12;2014-08-26;"MSK";"03";"Uppsala län";2014-08-01;2014-08-31
;;;2014-08-08;2014-08-29;"MSK";"04";"Sörmland";2014-08-01;2014-08-31
;;;2014-08-07;2014-08-28;"MSK";"05";"Östergötland";2014-08-01;2014-08-31
;;;2014-08-14;2014-08-14;"MSK";"06";"Jönköpings län";2014-08-01;2014-08-31
;;;2014-08-12;2014-08-19;"MSK";"07";"Kronoberg";2014-08-01;2014-08-31
;;;2014-08-06;2014-08-19;"MSK";"10";"Blekinge";2014-08-01;2014-08-31
14;13;0,928571428571429;2014-08-05;2014-08-28;;"12";"Skåne";2014-08-01;2014-08-31
;;;2014-08-26;2014-08-26;"MSK";"13";"Halland";2014-08-01;2014-08-31
12;12;1;2014-08-07;2014-08-28;;"14";"Västra Götaland";2014-08-01;2014-08-31
;;;2014-08-01;2014-08-01;"MSK";"17";"Värmland";2014-08-01;2014-08-31
;;;2014-08-01;2014-08-29;"MSK";"18";"Örebro län";2014-08-01;2014-08-31
;;;2014-08-05;2014-08-19;"MSK";"19";"Västmanland";2014-08-01;2014-08-31
;;;2014-08-15;2014-08-29;"MSK";"20";"Dalarna";2014-08-01;2014-08-31
;;;2014-08-01;2014-08-26;"MSK";"21";"Gävleborg";2014-08-01;2014-08-31
;;;2014-08-07;2014-08-27;"MSK";"22";"Västernorrland";2014-08-01;2014-08-31
;;;2014-08-27;2014-08-27;"MSK";"23";"Jämtland";2014-08-01;2014-08-31
;;;2014-08-13;2014-08-14;"MSK";"24";"Västerbotten";2014-08-01;2014-08-31
;;;2014-08-20;2014-08-20;"MSK";"25";"Norrbotten";2014-08-01;2014-08-31
27;27;1;2014-09-01;2014-09-29;;"01";"Stockholms län";2014-09-01;2014-09-30
;;;2014-09-18;2014-09-25;"MSK";"03";"Uppsala län";2014-09-01;2014-09-30
;;;2014-09-05;2014-09-12;"MSK";"04";"Sörmland";2014-09-01;2014-09-30
;;;2014-09-04;2014-09-25;"MSK";"05";"Östergötland";2014-09-01;2014-09-30
;;;2014-09-04;2014-09-11;"MSK";"06";"Jönköpings län";2014-09-01;2014-09-30
;;;2014-09-11;2014-09-25;"MSK";"08";"Kalmar län";2014-09-01;2014-09-30
;;;2014-09-22;2014-09-22;"MSK";"09";"Gotland";2014-09-01;2014-09-30
;;;2014-09-23;2014-09-23;"MSK";"10";"Blekinge";2014-09-01;2014-09-30
20;19;0,95;2014-09-02;2014-09-30;;"12";"Skåne";2014-09-01;2014-09-30
;;;2014-09-11;2014-09-25;"MSK";"13";"Halland";2014-09-01;2014-09-30
15;14;0,933333333333333;2014-09-04;2014-09-25;;"14";"Västra Götaland";2014-09-01;2014-09-30
;;;2014-09-05;2014-09-26;"MSK";"17";"Värmland";2014-09-01;2014-09-30
;;;2014-09-05;2014-09-26;"MSK";"18";"Örebro län";2014-09-01;2014-09-30
;;;2014-09-19;2014-09-30;"MSK";"19";"Västmanland";2014-09-01;2014-09-30
;;;2014-09-05;2014-09-05;"MSK";"20";"Dalarna";2014-09-01;2014-09-30
;;;2014-09-01;2014-09-18;"MSK";"21";"Gävleborg";2014-09-01;2014-09-30
;;;2014-09-17;2014-09-17;"MSK";"22";"Västernorrland";2014-09-01;2014-09-30
;;;2014-09-03;2014-09-03;"MSK";"23";"Jämtland";2014-09-01;2014-09-30
;;;2014-09-10;2014-09-24;"MSK";"24";"Västerbotten";2014-09-01;2014-09-30
;;;2014-09-03;2014-09-24;"MSK";"25";"Norrbotten";2014-09-01;2014-09-30
31;31;1;2014-10-01;2014-10-29;;"01";"Stockholms län";2014-10-01;2014-10-31
;;;2014-10-02;2014-10-23;"MSK";"03";"Uppsala län";2014-10-01;2014-10-31
;;;2014-10-03;2014-10-31;"MSK";"04";"Sörmland";2014-10-01;2014-10-31
;;;2014-10-02;2014-10-30;"MSK";"05";"Östergötland";2014-10-01;2014-10-31
;;;2014-10-02;2014-10-30;"MSK";"06";"Jönköpings län";2014-10-01;2014-10-31
;;;2014-10-15;2014-10-15;"MSK";"07";"Kronoberg";2014-10-01;2014-10-31
;;;2014-10-02;2014-10-30;"MSK";"08";"Kalmar län";2014-10-01;2014-10-31
;;;2014-10-06;2014-10-28;"MSK";"10";"Blekinge";2014-10-01;2014-10-31
15;15;1;2014-10-01;2014-10-28;;"12";"Skåne";2014-10-01;2014-10-31
11;9;0,818181818181818;2014-10-02;2014-10-24;;"13";"Halland";2014-10-01;2014-10-31
18;17;0,944444444444444;2014-10-02;2014-10-30;;"14";"Västra Götaland";2014-10-01;2014-10-31
;;;2014-10-03;2014-10-24;"MSK";"17";"Värmland";2014-10-01;2014-10-31
12;11;0,916666666666667;2014-10-10;2014-10-31;;"18";"Örebro län";2014-10-01;2014-10-31
;;;2014-10-07;2014-10-15;"MSK";"19";"Västmanland";2014-10-01;2014-10-31
;;;2014-10-02;2014-10-31;"MSK";"20";"Dalarna";2014-10-01;2014-10-31
;;;2014-10-09;2014-10-31;"MSK";"21";"Gävleborg";2014-10-01;2014-10-31
;;;2014-10-01;2014-10-29;"MSK";"22";"Västernorrland";2014-10-01;2014-10-31
;;;2014-10-06;2014-10-22;"MSK";"23";"Jämtland";2014-10-01;2014-10-31
;;;2014-10-08;2014-10-29;"MSK";"24";"Västerbotten";2014-10-01;2014-10-31
;;;2014-10-15;2014-10-30;"MSK";"25";"Norrbotten";2014-10-01;2014-10-31
21;21;1;2014-11-03;2014-11-26;;"01";"Stockholms län";2014-11-01;
;;;2014-11-11;2014-11-27;"MSK";"03";"Uppsala län";2014-11-01;
;;;2014-11-21;2014-11-28;"MSK";"04";"Sörmland";2014-11-01;
;;;2014-11-06;2014-11-27;"MSK";"05";"Östergötland";2014-11-01;
;;;2014-11-06;2014-11-27;"MSK";"06";"Jönköpings län";2014-11-01;
;;;2014-11-28;2014-11-28;"MSK";"07";"Kronoberg";2014-11-01;
;;;2014-11-04;2014-11-04;"MSK";"08";"Kalmar län";2014-11-01;
;;;2014-11-10;2014-11-10;"MSK";"10";"Blekinge";2014-11-01;
14;14;1;2014-11-01;2014-11-25;;"12";"Skåne";2014-11-01;
;;;2014-11-18;2014-11-25;"MSK";"13";"Halland";2014-11-01;
26;24;0,923076923076923;2014-11-06;2014-11-27;;"14";"Västra Götaland";2014-11-01;
;;;2014-11-07;2014-11-07;"MSK";"17";"Värmland";2014-11-01;
;;;2014-11-14;2014-11-28;"MSK";"18";"Örebro län";2014-11-01;
;;;2014-11-03;2014-11-28;"MSK";"19";"Västmanland";2014-11-01;
;;;2014-11-07;2014-11-07;"MSK";"20";"Dalarna";2014-11-01;
;;;2014-11-27;2014-11-27;"MSK";"21";"Gävleborg";2014-11-01;
;;;2014-11-08;2014-11-19;"MSK";"22";"Västernorrland";2014-11-01;
;;;2014-11-05;2014-11-26;"MSK";"23";"Jämtland";2014-11-01;
;;;2014-11-19;2014-11-20;"MSK";"24";"Västerbotten";2014-11-01;
;;;2014-11-12;2014-11-26;"MSK";"25";"Norrbotten";2014-11-01;
32;32;1;2014-12-01;2014-12-29;;"01";"Stockholms län";2014-12-01;2014-12-31
;;;2014-12-18;2014-12-18;"MSK";"03";"Uppsala län";2014-12-01;2014-12-31
;;;2014-12-05;2014-12-30;"MSK";"04";"Sörmland";2014-12-01;2014-12-31
;;;2014-12-04;2014-12-19;"MSK";"06";"Jönköpings län";2014-12-01;2014-12-31
;;;2014-12-16;2014-12-22;"MSK";"07";"Kronoberg";2014-12-01;2014-12-31
;;;2014-12-11;2014-12-18;"MSK";"08";"Kalmar län";2014-12-01;2014-12-31
;;;2014-12-02;2014-12-16;"MSK";"10";"Blekinge";2014-12-01;2014-12-31
19;17;0,894736842105263;2014-12-02;2014-12-30;;"12";"Skåne";2014-12-01;2014-12-31
;;;2014-12-04;2014-12-30;"MSK";"13";"Halland";2014-12-01;2014-12-31
26;25;0,961538461538462;2014-12-04;2014-12-29;;"14";"Västra Götaland";2014-12-01;2014-12-31
;;;2014-12-12;2014-12-19;"MSK";"17";"Värmland";2014-12-01;2014-12-31
;;;2014-12-12;2014-12-19;"MSK";"18";"Örebro län";2014-12-01;2014-12-31
;;;2014-12-05;2014-12-12;"MSK";"19";"Västmanland";2014-12-01;2014-12-31
;;;2014-12-19;2014-12-19;"MSK";"20";"Dalarna";2014-12-01;2014-12-31
;;;2014-12-11;2014-12-18;"MSK";"21";"Gävleborg";2014-12-01;2014-12-31
;;;2014-12-10;2014-12-10;"MSK";"22";"Västernorrland";2014-12-01;2014-12-31
;;;2014-12-03;2014-12-10;"MSK";"24";"Västerbotten";2014-12-01;2014-12-31
;;;2014-12-02;2014-12-17;"MSK";"25";"Norrbotten";2014-12-01;2014-12-31
